herb	symptom	label
U887	C0231835	0
U887	C0013404	0
U887	C0476273	0
U887	C1145670	0
U887	C0009421	0
U887	C0026838	0
U887	C0026846	0
U887	C0151786	0
U887	C0015644	0
U887	C0026826	0
U887	C0013421	0
U887	C0027066	0
U887	C0542476	0
U887	C0751295	0
U887	C0002622	0
U887	C0234979	0
U887	C1838869	0
U887	C0003537	0
U887	C0917816	0
U887	C0221263	0
U887	C0010200	0
U887	C0178417	0
U887	C0231807	0
U887	C0162674	0
U887	C0427055	0
U887	C0476254	0
U887	C1963137	0
U887	C0231791	0
U887	C0005779	0
U887	C0042963	0
U887	C0237326	0
U887	C0016382	0
U887	C0151908	0
U887	C0085636	0
U887	C0022346	0
U887	C0033774	0
U887	C0034150	0
U887	C0015230	0
U887	C0155320	0
U887	C0018989	0
U887	C0022116	0
U887	C0018780	0
U887	C0032285	0
U887	C0026837	0
U887	C0427190	0
U887	C0152200	0
U887	C0231528	0
U887	C0746674	0
U887	C0240735	0
U887	C3668816	0
U887	C0002418	0
U887	C0009398	0
U887	C0700078	0
U887	C0270948	0
U887	C0035078	0
U887	C1963154	0
U887	C0019825	0
U887	C0456909	0
U887	C0003635	0
U887	C0013595	0
U887	C0042798	0
U887	C0023380	0
U887	C0234144	0
U887	C0013604	0
U887	C0037315	0
U887	C0037317	0
U887	C0851578	0
U887	C0241210	0
U887	C0020305	0
U887	C0398650	0
U887	C1262477	0
U887	C0043094	0
U887	C1384666	0
U887	C1691779	0
U887	C0030193	0
U887	C0020429	0
U887	C1860844	0
U887	C0018681	0
U887	C0012833	0
U887	C0206160	0
U887	C0033377	0
U887	C4020887	0
U887	C0018834	0
U887	C0008489	0
U887	C0006271	0
U887	C0030486	0
U887	C1836296	0
U887	C0032617	0
U887	C0042024	0
U887	C0007758	0
U887	C0014118	0
U887	C0008031	0
U887	C2364082	0
U887	C0003126	0
U887	C0023186	0
U887	C0751265	0
U887	C0042384	0
U887	C0040034	0
U887	C0231712	0
U887	C0021368	0
U887	C0030232	0
U887	C0029089	0
U887	C0005745	0
U887	C0003123	0
U887	C0271097	0
U887	C2931205	0
U887	C1568248	0
U887	C1568249	0
U887	C0699731	0
U887	C0086132	0
U887	C0020505	0
U887	C0013491	0
U887	C0023012	0
U887	C0023015	0
U887	C0973461	0
U887	C0233565	0
U887	C0039070	0
U887	C0040822	0
U887	C0234376	0
U887	C0003578	0
U887	C3714756	0
U887	C0020796	0
U887	C0018776	0
U887	C0042571	0
U887	C0234133	0
U887	C0234132	0
U887	C0234378	0
U889	C0022541	0
U889	C0023530	0
U889	C0002103	0
U889	C0035455	0
U889	C0009806	0
U889	C0011991	0
U889	C0021359	0
U889	C0014335	0
U889	C0003113	0
U889	C0026821	0
U889	C0036572	0
U889	C0011570	0
U889	C0001925	0
U889	C0033687	0
U889	C0020615	0
U889	C0032914	0
U889	C0338591	0
U889	C0700590	0
U889	C0019572	0
U889	C0006625	0
U889	C0027498	0
U889	C0018777	0
U889	C0015967	0
U889	C3552463	0
U889	C0023014	0
U889	C0015672	0
U889	C0271215	0
U889	C0028754	0
U889	C0028756	0
U889	C3203358	0
U889	C0031154	0
U889	C0000737	0
U889	C0086565	0
U889	C0019214	0
U889	C0235153	0
U889	C0018784	0
U889	C0020455	0
U889	C0020438	0
U889	C0020538	0
U889	C0751837	0
U889	C0009460	0
U889	C0151825	0
U889	C0162298	0
U889	C0086437	0
U889	C0003862	0
U889	C0152031	0
U889	C0035229	0
U889	C0231835	0
U889	C0013404	0
U889	C0476273	0
U889	C1145670	0
U889	C0009421	0
U889	C0026838	0
U889	C0026846	0
U889	C0151786	0
U889	C0015644	0
U889	C0026826	0
U889	C0013421	0
U889	C0027066	0
U889	C0542476	0
U889	C0751295	0
U889	C0002622	0
U889	C0234979	0
U889	C1838869	0
U889	C0003537	0
U889	C0917816	0
U889	C0221263	0
U889	C0010200	0
U889	C0178417	0
U889	C0231807	0
U889	C0162674	0
U889	C0427055	0
U889	C0476254	0
U889	C1963137	0
U889	C0231791	0
U889	C0005779	0
U889	C0042963	0
U889	C0237326	0
U889	C0016382	0
U889	C0151908	0
U889	C0085636	0
U889	C0022346	0
U889	C0033774	0
U889	C0034150	0
U889	C0015230	0
U889	C0155320	0
U889	C0018989	0
U889	C0022116	0
U889	C0018780	0
U889	C0032285	0
U889	C0026837	0
U889	C0427190	0
U889	C0152200	0
U889	C0231528	0
U889	C0746674	0
U889	C0240735	0
U889	C3668816	0
U889	C0002418	0
U889	C0009398	0
U889	C0700078	0
U889	C0270948	0
U889	C0035078	0
U889	C1963154	0
U889	C0019825	0
U889	C0456909	0
U889	C0003635	0
U889	C0013595	0
U889	C0042798	0
U889	C0023380	0
U889	C0234144	0
U889	C0013604	0
U889	C0037315	0
U889	C0037317	0
U889	C0851578	0
U889	C0241210	0
U889	C0020305	0
U889	C0398650	0
U889	C1262477	0
U889	C0043094	0
U889	C1384666	0
U889	C1691779	0
U889	C0030193	0
U889	C0020429	0
U889	C1860844	0
U889	C0018681	0
U889	C0012833	0
U889	C0206160	0
U889	C0033377	0
U889	C4020887	0
U889	C0018834	0
U889	C0008489	0
U889	C0006271	0
U889	C0030486	0
U889	C1836296	0
U889	C0032617	0
U889	C0042024	0
U889	C0007758	0
U889	C0014118	0
U889	C0008031	0
U889	C2364082	0
U889	C0003126	0
U889	C0023186	0
U889	C0751265	0
U889	C0042384	0
U889	C0040034	0
U889	C0231712	0
U889	C0021368	0
U889	C0030232	0
U889	C0029089	0
U889	C0005745	0
U889	C0003123	0
U889	C0271097	0
U889	C2931205	0
U889	C1568248	0
U889	C1568249	0
U889	C0699731	0
U889	C0086132	0
U889	C0020505	0
U889	C0013491	0
U889	C0023012	0
U889	C0023015	0
U889	C0973461	0
U889	C0233565	0
U889	C0039070	0
U889	C0040822	0
U889	C0234376	0
U889	C0003578	0
U889	C3714756	0
U889	C0020796	0
U889	C0018776	0
U889	C0042571	0
U889	C0234133	0
U889	C0234132	0
U889	C0234378	0
U89	C0022541	0
U89	C0023530	0
U89	C0002103	0
U89	C0035455	0
U89	C0009806	0
U89	C0011991	0
U89	C0021359	0
U89	C0014335	0
U89	C0003113	0
U89	C0026821	0
U89	C0036572	0
U89	C0011570	0
U89	C0001925	0
U89	C0033687	0
U89	C0020615	0
U89	C0032914	0
U89	C0338591	0
U89	C0700590	0
U89	C0019572	0
U89	C0006625	0
U89	C0027498	0
U89	C0018777	0
U89	C0015967	0
U89	C3552463	0
U89	C0023014	0
U89	C0015672	0
U89	C0271215	0
U89	C0028754	0
U89	C0028756	0
U89	C3203358	0
U89	C0031154	0
U89	C0000737	0
U89	C0086565	0
U89	C0019214	0
U89	C0235153	0
U89	C0018784	0
U89	C0020455	0
U89	C0020438	0
U89	C0020538	0
U89	C0751837	0
U89	C0009460	0
U89	C0151825	0
U89	C0162298	0
U89	C0086437	0
U89	C0003862	0
U89	C0152031	0
U89	C0035229	0
U89	C0231835	0
U89	C0013404	0
U89	C0476273	0
U89	C1145670	0
U89	C0009421	0
U89	C0026838	0
U89	C0026846	0
U89	C0151786	0
U89	C0015644	0
U89	C0026826	0
U89	C0013421	0
U89	C0027066	0
U89	C0542476	0
U89	C0751295	0
U89	C0002622	0
U89	C0234979	0
U89	C1838869	0
U89	C0003537	0
U89	C0917816	0
U89	C0221263	0
U89	C0010200	0
U89	C0178417	0
U89	C0231807	0
U89	C0162674	0
U89	C0427055	0
U89	C0476254	0
U89	C1963137	0
U89	C0231791	0
U89	C0005779	0
U89	C0042963	0
U89	C0237326	0
U89	C0016382	0
U89	C0151908	0
U89	C0085636	0
U89	C0022346	0
U89	C0033774	0
U89	C0034150	0
U89	C0015230	0
U89	C0155320	0
U89	C0018989	0
U89	C0022116	0
U89	C0018780	0
U89	C0032285	0
U89	C0026837	0
U89	C0427190	0
U89	C0152200	0
U89	C0231528	0
U89	C0746674	0
U89	C0240735	0
U89	C3668816	0
U89	C0002418	0
U89	C0009398	0
U89	C0700078	0
U89	C0270948	0
U89	C0035078	0
U89	C1963154	0
U89	C0019825	0
U89	C0456909	0
U89	C0003635	0
U89	C0013595	0
U89	C0042798	0
U89	C0023380	0
U89	C0234144	0
U89	C0013604	0
U89	C0037315	0
U89	C0037317	0
U89	C0851578	0
U89	C0241210	0
U89	C0020305	0
U89	C0398650	0
U89	C1262477	0
U89	C0043094	0
U89	C1384666	0
U89	C1691779	0
U89	C0030193	0
U89	C0020429	0
U89	C1860844	0
U89	C0018681	0
U89	C0012833	0
U89	C0206160	0
U89	C0033377	0
U89	C4020887	0
U89	C0018834	0
U89	C0008489	0
U89	C0006271	0
U89	C0030486	0
U89	C1836296	0
U89	C0032617	0
U89	C0042024	0
U89	C0007758	0
U89	C0014118	0
U89	C0008031	0
U89	C2364082	0
U89	C0003126	0
U89	C0023186	0
U89	C0751265	0
U89	C0042384	0
U89	C0040034	0
U89	C0231712	0
U89	C0021368	0
U89	C0030232	0
U89	C0029089	0
U89	C0005745	0
U89	C0003123	0
U89	C0271097	0
U89	C2931205	0
U89	C1568248	0
U89	C1568249	0
U89	C0699731	0
U89	C0086132	0
U89	C0020505	0
U89	C0013491	0
U89	C0023012	0
U89	C0023015	0
U89	C0973461	0
U89	C0233565	0
U89	C0039070	0
U89	C0040822	0
U89	C0234376	0
U89	C0003578	0
U89	C3714756	0
U89	C0020796	0
U89	C0018776	0
U89	C0042571	0
U89	C0234133	0
U89	C0234132	0
U89	C0234378	0
U890	C0022541	0
U890	C0023530	0
U890	C0002103	0
U890	C0035455	0
U890	C0009806	0
U890	C0021359	0
U890	C0014335	0
U890	C0003113	0
U890	C0026821	0
U890	C0036572	0
U890	C0011570	0
U890	C0001925	0
U890	C0033687	0
U890	C0020615	0
U890	C0032914	0
U890	C0338591	0
U890	C0700590	0
U890	C0019572	0
U890	C0006625	0
U890	C0027498	0
U890	C0018777	0
U890	C0015967	0
U890	C3552463	0
U890	C0023014	0
U890	C0015672	0
U890	C0271215	0
U890	C0028754	0
U890	C0028756	0
U890	C3203358	0
U890	C0031154	0
U890	C0000737	0
U890	C0086565	0
U890	C0019214	0
U890	C0235153	0
U890	C0018784	0
U890	C0020455	0
U890	C0020438	0
U890	C0020538	0
U890	C0751837	0
U890	C0009460	0
U890	C0151825	0
U890	C0162298	0
U890	C0086437	0
U890	C0003862	0
U890	C0152031	0
U890	C0035229	0
U890	C0231835	0
U890	C0013404	0
U890	C0476273	0
U890	C1145670	0
U890	C0009421	0
U890	C0026838	0
U890	C0026846	0
U890	C0151786	0
U890	C0015644	0
U890	C0026826	0
U890	C0013421	0
U890	C0027066	0
U890	C0542476	0
U890	C0751295	0
U890	C0002622	0
U890	C0234979	0
U890	C1838869	0
U890	C0003537	0
U890	C0917816	0
U890	C0221263	0
U890	C0010200	0
U890	C0178417	0
U890	C0231807	0
U890	C0162674	0
U890	C0427055	0
U890	C0476254	0
U890	C1963137	0
U890	C0231791	0
U890	C0005779	0
U890	C0042963	0
U890	C0237326	0
U890	C0016382	0
U890	C0151908	0
U890	C0085636	0
U890	C0022346	0
U890	C0033774	0
U890	C0034150	0
U890	C0015230	0
U890	C0155320	0
U890	C0018989	0
U890	C0022116	0
U890	C0018780	0
U890	C0032285	0
U890	C0026837	0
U890	C0427190	0
U890	C0152200	0
U890	C0231528	0
U890	C0746674	0
U890	C0240735	0
U890	C3668816	0
U890	C0002418	0
U890	C0009398	0
U890	C0700078	0
U890	C0270948	0
U890	C0035078	0
U890	C1963154	0
U890	C0019825	0
U890	C0456909	0
U890	C0003635	0
U890	C0013595	0
U890	C0042798	0
U890	C0023380	0
U890	C0234144	0
U890	C0013604	0
U890	C0037315	0
U890	C0037317	0
U890	C0851578	0
U890	C0241210	0
U890	C0020305	0
U890	C0398650	0
U890	C1262477	0
U890	C0043094	0
U890	C1384666	0
U890	C1691779	0
U890	C1860844	0
U890	C0018681	0
U890	C0012833	0
U890	C0206160	0
U890	C0033377	0
U890	C4020887	0
U890	C0018834	0
U890	C0008489	0
U890	C0006271	0
U890	C0030486	0
U890	C1836296	0
U890	C0032617	0
U890	C0042024	0
U890	C0007758	0
U890	C0014118	0
U890	C2364082	0
U890	C0003126	0
U890	C0023186	0
U890	C0751265	0
U890	C0042384	0
U890	C0040034	0
U890	C0231712	0
U890	C0021368	0
U890	C0030232	0
U890	C0029089	0
U890	C0005745	0
U890	C0003123	0
U890	C0271097	0
U890	C2931205	0
U890	C1568248	0
U890	C1568249	0
U890	C0699731	0
U917	C1568249	0
U917	C0699731	0
U917	C0086132	0
U917	C0020505	0
U917	C0013491	0
U917	C0023012	0
U917	C0023015	0
U917	C0973461	0
U917	C0233565	0
U917	C0039070	0
U917	C0040822	0
U917	C0234376	0
U917	C0003578	0
U917	C3714756	0
U917	C0020796	0
U917	C0018776	0
U917	C0042571	0
U917	C0234133	0
U917	C0234132	0
U917	C0234378	0
U918	C0022541	0
U918	C0023530	0
U918	C0002103	0
U918	C0035455	0
U918	C0009806	0
U918	C0011991	0
U918	C0021359	0
U918	C0014335	0
U918	C0003113	0
U918	C0026821	0
U918	C0036572	0
U918	C0011570	0
U918	C0001925	0
U918	C0033687	0
U918	C0020615	0
U918	C0032914	0
U918	C0338591	0
U918	C0700590	0
U918	C0019572	0
U918	C0006625	0
U918	C0027498	0
U918	C0018777	0
U918	C0015967	0
U918	C3552463	0
U918	C0023014	0
U918	C0015672	0
U918	C0271215	0
U918	C0028754	0
U918	C0028756	0
U918	C3203358	0
U918	C0031154	0
U918	C0086565	0
U918	C0019214	0
U918	C0235153	0
U918	C0018784	0
U918	C0020455	0
U918	C0020438	0
U918	C0020538	0
U918	C0751837	0
U918	C0009460	0
U918	C0151825	0
U918	C0162298	0
U918	C0086437	0
U918	C0003862	0
U918	C0152031	0
U918	C0035229	0
U918	C0231835	0
U918	C0013404	0
U918	C0476273	0
U918	C1145670	0
U918	C0026838	0
U918	C0026846	0
U918	C0151786	0
U918	C0015644	0
U918	C0026826	0
U918	C0013421	0
U918	C0027066	0
U918	C0542476	0
U918	C0751295	0
U918	C0002622	0
U918	C0234979	0
U918	C1838869	0
U918	C0003537	0
U918	C0917816	0
U918	C0221263	0
U918	C0010200	0
U918	C0178417	0
U918	C0231807	0
U918	C0162674	0
U918	C0427055	0
U918	C0476254	0
U918	C1963137	0
U918	C0231791	0
U918	C0005779	0
U918	C0042963	0
U918	C0237326	0
U918	C0016382	0
U918	C0151908	0
U918	C0085636	0
U918	C0022346	0
U918	C0033774	0
U918	C0034150	0
U918	C0015230	0
U918	C0155320	0
U918	C0018989	0
U918	C0022116	0
U918	C0018780	0
U918	C0032285	0
U918	C0026837	0
U918	C0427190	0
U918	C0152200	0
U918	C0231528	0
U918	C0746674	0
U918	C0240735	0
U918	C3668816	0
U918	C0002418	0
U918	C0009398	0
U918	C0700078	0
U918	C0270948	0
U918	C0035078	0
U918	C1963154	0
U918	C0019825	0
U918	C0456909	0
U918	C0003635	0
U918	C0013595	0
U918	C0042798	0
U918	C0023380	0
U918	C0234144	0
U918	C0013604	0
U918	C0037315	0
U918	C0037317	0
U918	C0851578	0
U918	C0241210	0
U918	C0020305	0
U918	C0398650	0
U918	C1262477	0
U918	C0043094	0
U918	C1384666	0
U918	C1691779	0
U918	C0030193	0
U918	C0020429	0
U918	C1860844	0
U918	C0018681	0
U918	C0012833	0
U918	C0206160	0
U918	C0033377	0
U918	C4020887	0
U918	C0018834	0
U918	C0008489	0
U918	C0006271	0
U918	C0030486	0
U918	C1836296	0
U918	C0032617	0
U918	C0042024	0
U918	C0007758	0
U918	C0014118	0
U918	C0008031	0
U918	C2364082	0
U918	C0003126	0
U918	C0023186	0
U918	C0751265	0
U918	C0042384	0
U918	C0040034	0
U918	C0231712	0
U918	C0021368	0
U918	C0030232	0
U918	C0029089	0
U918	C0005745	0
U918	C0003123	0
U918	C0271097	0
U918	C2931205	0
U918	C1568248	0
U918	C1568249	0
U918	C0699731	0
U918	C0086132	0
U918	C0020505	0
U918	C0013491	0
U918	C0023012	0
U918	C0023015	0
U918	C0973461	0
U918	C0233565	0
U918	C0040822	0
U918	C0234376	0
U918	C0003578	0
U918	C3714756	0
U918	C0020796	0
U918	C0018776	0
U918	C0042571	0
U918	C0234133	0
U918	C0234132	0
U918	C0234378	0
U919	C0022541	0
U919	C0023530	0
U919	C0002103	0
U919	C0035455	0
U919	C0009806	0
U919	C0011991	0
U919	C0021359	0
U919	C0014335	0
U919	C0003113	0
U919	C0026821	0
U919	C0036572	0
U919	C0011570	0
U919	C0001925	0
U919	C0033687	0
U919	C0020615	0
U919	C0032914	0
U919	C0338591	0
U919	C0700590	0
U919	C0019572	0
U919	C0006625	0
U919	C0027498	0
U919	C0018777	0
U919	C0015967	0
U919	C3552463	0
U919	C0023014	0
U919	C0015672	0
U919	C0271215	0
U919	C0028754	0
U919	C0028756	0
U919	C3203358	0
U919	C0031154	0
U919	C0086565	0
U919	C0019214	0
U919	C0235153	0
U919	C0018784	0
U919	C0020455	0
U919	C0020438	0
U919	C0020538	0
U919	C0751837	0
U919	C0009460	0
U919	C0151825	0
U919	C0162298	0
U919	C0086437	0
U919	C0003862	0
U919	C0152031	0
U919	C0035229	0
U919	C0231835	0
U919	C0013404	0
U919	C0476273	0
U919	C1145670	0
U919	C0009421	0
U919	C0026838	0
U919	C0026846	0
U919	C0151786	0
U919	C0015644	0
U919	C0026826	0
U919	C0013421	0
U919	C0027066	0
U919	C0542476	0
U919	C0751295	0
U919	C0002622	0
U919	C0234979	0
U919	C1838869	0
U919	C0003537	0
U919	C0917816	0
U919	C0221263	0
U919	C0010200	0
U919	C0178417	0
U919	C0231807	0
U919	C0162674	0
U919	C0427055	0
U919	C0476254	0
U919	C1963137	0
U919	C0231791	0
U919	C0005779	0
U919	C0042963	0
U919	C0237326	0
U919	C0016382	0
U919	C0151908	0
U919	C0085636	0
U919	C0022346	0
U919	C0033774	0
U919	C0034150	0
U919	C0015230	0
U919	C0155320	0
U919	C0018989	0
U919	C0022116	0
U919	C0018780	0
U919	C0032285	0
U919	C0026837	0
U919	C0427190	0
U919	C0152200	0
U919	C0231528	0
U919	C0746674	0
U919	C0240735	0
U919	C3668816	0
U919	C0002418	0
U919	C0009398	0
U919	C0700078	0
U919	C0270948	0
U919	C0035078	0
U919	C1963154	0
U919	C0019825	0
U919	C0456909	0
U919	C0003635	0
U919	C0013595	0
U919	C0042798	0
U919	C0023380	0
U919	C0234144	0
U919	C0013604	0
U919	C0037315	0
U919	C0037317	0
U919	C0851578	0
U919	C0241210	0
U919	C0020305	0
U919	C0398650	0
U919	C1262477	0
U919	C0043094	0
U919	C1384666	0
U919	C1691779	0
U919	C1860844	0
U919	C0018681	0
U919	C0012833	0
U919	C0206160	0
U919	C0033377	0
U919	C4020887	0
U919	C0018834	0
U919	C0008489	0
U919	C0006271	0
U919	C0030486	0
U919	C1836296	0
U919	C0032617	0
U919	C0042024	0
U919	C0007758	0
U919	C0014118	0
U919	C2364082	0
U919	C0003126	0
U919	C0023186	0
U919	C0751265	0
U919	C0042384	0
U919	C0040034	0
U919	C0231712	0
U919	C0021368	0
U919	C0030232	0
U919	C0029089	0
U919	C0005745	0
U919	C0003123	0
U919	C0271097	0
U919	C2931205	0
U919	C1568248	0
U919	C1568249	0
U919	C0699731	0
U919	C0086132	0
U919	C0020505	0
U919	C0013491	0
U919	C0023012	0
U919	C0023015	0
U919	C0973461	0
U919	C0233565	0
U919	C0039070	0
U919	C0040822	0
U919	C0234376	0
U919	C0003578	0
U919	C3714756	0
U919	C0020796	0
U919	C0018776	0
U919	C0042571	0
U919	C0234133	0
U919	C0234132	0
U919	C0234378	0
U920	C0022541	0
U920	C0023530	0
U920	C0002103	0
U920	C0035455	0
U920	C0009806	0
U920	C0011991	0
U920	C0021359	0
U920	C0014335	0
U920	C0003113	0
U920	C0026821	0
U920	C0036572	0
U920	C0011570	0
U920	C0001925	0
U920	C0033687	0
U920	C0020615	0
U920	C0032914	0
U920	C0338591	0
U920	C0700590	0
U920	C0019572	0
U920	C0006625	0
U920	C0027498	0
U920	C0018777	0
U920	C0015967	0
U920	C3552463	0
U920	C0023014	0
U920	C0015672	0
U920	C0271215	0
U920	C0028754	0
U920	C0028756	0
U920	C3203358	0
U920	C0031154	0
U920	C0000737	0
U920	C0086565	0
U920	C0019214	0
U920	C0235153	0
U920	C0018784	0
U920	C0020455	0
U920	C0020438	0
U920	C0020538	0
U920	C0751837	0
U920	C0009460	0
U920	C0151825	0
U920	C0162298	0
U920	C0086437	0
U920	C0003862	0
U920	C0152031	0
U920	C0035229	0
U920	C0231835	0
U920	C0013404	0
U920	C0476273	0
U920	C1145670	0
U920	C0009421	0
U920	C0026838	0
U920	C0026846	0
U920	C0151786	0
U920	C0015644	0
U920	C0026826	0
U920	C0013421	0
U920	C0027066	0
U920	C0542476	0
U920	C0751295	0
U920	C0002622	0
U920	C0234979	0
U920	C1838869	0
U920	C0003537	0
U920	C0917816	0
U920	C0221263	0
U920	C0010200	0
U920	C0178417	0
U920	C0231807	0
U920	C0162674	0
U920	C0427055	0
U920	C0476254	0
U920	C1963137	0
U920	C0231791	0
U920	C0005779	0
U920	C0042963	0
U920	C0237326	0
U920	C0016382	0
U920	C0151908	0
U920	C0085636	0
U920	C0022346	0
U920	C0033774	0
U920	C0034150	0
U920	C0015230	0
U920	C0155320	0
U920	C0018989	0
U920	C0022116	0
U920	C0018780	0
U920	C0032285	0
U920	C0026837	0
U920	C0427190	0
U920	C0152200	0
U920	C0231528	0
U920	C0746674	0
U920	C0240735	0
U920	C3668816	0
U920	C0002418	0
U920	C0009398	0
U920	C0700078	0
U920	C0270948	0
U920	C0035078	0
U920	C1963154	0
U920	C0019825	0
U920	C0456909	0
U920	C0003635	0
U920	C0013595	0
U920	C0042798	0
U920	C0023380	0
U920	C0234144	0
U920	C0013604	0
U920	C0037315	0
U920	C0037317	0
U920	C0851578	0
U920	C0241210	0
U920	C0020305	0
U920	C0398650	0
U920	C1262477	0
U920	C0043094	0
U920	C1384666	0
U920	C1691779	0
U920	C0030193	0
U920	C0020429	0
U920	C1860844	0
U920	C0018681	0
U920	C0012833	0
U920	C0206160	0
U920	C0033377	0
U920	C4020887	0
U920	C0018834	0
U920	C0008489	0
U920	C0006271	0
U920	C0030486	0
U920	C1836296	0
U920	C0032617	0
U920	C0042024	0
U920	C0007758	0
U920	C0014118	0
U920	C0008031	0
U920	C2364082	0
U920	C0003126	0
U920	C0023186	0
U920	C0751265	0
U920	C0042384	0
U920	C0040034	0
U920	C0231712	0
U920	C0021368	0
U920	C0030232	0
U920	C0029089	0
U920	C0005745	0
U920	C0003123	0
U920	C0271097	0
U920	C2931205	0
U920	C1568248	0
U920	C1568249	0
U920	C0699731	0
U920	C0086132	0
U920	C0020505	0
U920	C0013491	0
U920	C0023012	0
U920	C0023015	0
U920	C0973461	0
U920	C0233565	0
U920	C0039070	0
U920	C0040822	0
U920	C0234376	0
U920	C0003578	0
U920	C3714756	0
U920	C0020796	0
U920	C0018776	0
U920	C0042571	0
U920	C0234133	0
U920	C0234132	0
U920	C0234378	0
U921	C0022541	0
U921	C0023530	0
U921	C0002103	0
U921	C0035455	0
U921	C0009806	0
U921	C0011991	0
U921	C0021359	0
U921	C0014335	0
U921	C0003113	0
U921	C0026821	0
U921	C0036572	0
U921	C0011570	0
U921	C0001925	0
U921	C0033687	0
U921	C0020615	0
U921	C0032914	0
U921	C0338591	0
U921	C0700590	0
U921	C0019572	0
U921	C0006625	0
U921	C0027498	0
U921	C0018777	0
U921	C0015967	0
U921	C3552463	0
U921	C0023014	0
U921	C0015672	0
U921	C0271215	0
U921	C0028754	0
U921	C0028756	0
U921	C3203358	0
U921	C0031154	0
U921	C0000737	0
U921	C0086565	0
U921	C0019214	0
U921	C0235153	0
U921	C0018784	0
U921	C0020455	0
U921	C0020438	0
U921	C0020538	0
U921	C0751837	0
U921	C0009460	0
U921	C0151825	0
U921	C0162298	0
U921	C0086437	0
U921	C0003862	0
U921	C0152031	0
U921	C0035229	0
U921	C0231835	0
U921	C0013404	0
U921	C0476273	0
U921	C1145670	0
U921	C0009421	0
U921	C0026838	0
U921	C0026846	0
U921	C0151786	0
U921	C0015644	0
U921	C0026826	0
U921	C0013421	0
U921	C0027066	0
U921	C0542476	0
U921	C0751295	0
U921	C0002622	0
U921	C0234979	0
U921	C1838869	0
U921	C0003537	0
U921	C0917816	0
U921	C0221263	0
U921	C0010200	0
U921	C0178417	0
U921	C0231807	0
U921	C0162674	0
U921	C0427055	0
U921	C0476254	0
U921	C1963137	0
U921	C0231791	0
U921	C0005779	0
U921	C0042963	0
U921	C0237326	0
U921	C0016382	0
U921	C0151908	0
U921	C0085636	0
U921	C0022346	0
U921	C0033774	0
U921	C0034150	0
U921	C0015230	0
U921	C0155320	0
U921	C0018989	0
U921	C0022116	0
U921	C0018780	0
U921	C0032285	0
U921	C0026837	0
U921	C0427190	0
U921	C0152200	0
U921	C0231528	0
U921	C0746674	0
U921	C0240735	0
U921	C3668816	0
U921	C0002418	0
U921	C0009398	0
U921	C0700078	0
U921	C0270948	0
U921	C0035078	0
U921	C1963154	0
U921	C0019825	0
U921	C0456909	0
U921	C0003635	0
U921	C0013595	0
