herb,中药,symptom,肝硬化症状,临床有效,临床出现,score
U189,冬瓜皮,S466,眼睑下垂,0,0,41023.5
U657,肉苁蓉,S350,肾衰竭,0,0,41023.5
U657,肉苁蓉,S349,肾衰竭,0,0,41023.5
U657,肉苁蓉,S346,神经性肌肉萎缩,0,0,41023.5
U112,虫白蜡,S213,肌肉痉挛,0,0,41023.5
U112,虫白蜡,S215,肌肉无力,0,0,41023.5
U112,虫白蜡,S22,烦躁,0,0,41023.5
U657,肉苁蓉,S333,乳腺炎,0,0,41023.5
U112,虫白蜡,S246,精神障碍/智力缺陷,0,0,41023.5
U657,肉苁蓉,S330,人格改变,0,0,41023.5
U93,侧柏叶,S147,多毛症,0,0,41023.5
U684,山慈菇,S387,听力下降/听力减退,0,0,41023.5
U462,辣椒,S456,鸭步步态,0,0,41023.5
U112,虫白蜡,S279,面部肌肉无力/面下垂,0,0,41023.5
U668,三棱,S86,体重增加,0,0,41023.5
U112,虫白蜡,S294,排便疼痛,0,0,41023.5
U112,虫白蜡,S299,皮肤干燥,0,0,41023.5
U447,决明子,S159,法定盲,0,0,41023.5
U112,虫白蜡,S300,畏光,0,0,41023.5
U93,侧柏叶,S145,短暂性健忘症,0,0,41023.5
U112,虫白蜡,S313,贫血,0,0,41023.5
U93,侧柏叶,S144,毒血症,0,0,41023.5
U112,虫白蜡,S466,眼睑下垂,0,0,41023.5
U70,萹蓄,S114,肢体震颤,0,0,41023.5
U70,萹蓄,S170,肝功能异常,0,0,41023.5
U70,萹蓄,S159,法定盲,0,0,41023.5
U189,冬瓜皮,S309,皮质性失明,0,0,41023.5
U142,大戟,S479,遗传性舞蹈病,0,0,41023.5
U684,山慈菇,S346,神经性肌肉萎缩,0,0,41023.5
U189,冬瓜皮,S300,畏光,0,0,41023.5
U70,萹蓄,S150,耳聋，失聪,0,0,41023.5
U142,大戟,S464,眼部肌肉麻痹,0,0,41023.5
U684,山慈菇,S343,深肌腱反射降低,0,0,41023.5
U72,扁豆,S73,声音嘶哑,0,0,41023.5
U447,决明子,S279,面部肌肉无力/面下垂,0,0,41023.5
U998,枳壳,S147,多毛症,0,0,41023.5
U462,辣椒,S86,体重增加,0,0,41023.5
U142,大戟,S499,智障,0,0,41023.5
U189,冬瓜皮,S279,面部肌肉无力/面下垂,0,0,41023.5
U70,萹蓄,S161,肥胖,0,0,41023.5
U998,枳壳,S162,肥胖,0,0,41023.5
U72,扁豆,S498,智力障碍,0,0,41023.5
U189,冬瓜皮,S260,快感缺乏,0,0,41023.5
U142,大戟,S437,心内膜炎,0,0,41023.5
U142,大戟,S418,舞蹈病,0,0,41023.5
U142,大戟,S411,畏光,0,0,41023.5
U560,梅花,S08,不寐,0,0,41023.5
U998,枳壳,S214,肌肉萎缩,0,0,41023.5
U998,枳壳,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,41023.5
U657,肉苁蓉,S02,半身不遂,0,0,41023.5
U447,决明子,S192,关节劳损,0,0,41023.5
U657,肉苁蓉,S144,毒血症,0,0,41023.5
U657,肉苁蓉,S163,肺泡通气不足,0,0,41023.5
U657,肉苁蓉,S161,肥胖,0,0,41023.5
U657,肉苁蓉,S159,法定盲,0,0,41023.5
U684,山慈菇,S350,肾衰竭,0,0,41023.5
U189,冬瓜皮,S343,深肌腱反射降低,0,0,41023.5
U447,决明子,S214,肌肉萎缩,0,0,41023.5
U93,侧柏叶,S103,言语迟钝,0,0,41023.5
U684,山慈菇,S349,肾衰竭,0,0,41023.5
U657,肉苁蓉,S147,多毛症,0,0,41023.5
U657,肉苁蓉,S145,短暂性健忘症,0,0,41023.5
U657,肉苁蓉,S142,低血糖,0,0,41023.5
U70,萹蓄,S147,多毛症,0,0,41023.5
U657,肉苁蓉,S138,蛋白尿,0,0,41023.5
U112,虫白蜡,S80,四肢抽搐,0,0,41023.5
U70,萹蓄,S142,低血糖,0,0,41023.5
U657,肉苁蓉,S120,鼻炎,0,0,41023.5
U112,虫白蜡,S98,胸痛,0,0,41023.5
U657,肉苁蓉,S114,肢体震颤,0,0,41023.5
U142,大戟,S86,体重增加,0,0,41023.5
U142,大戟,S80,四肢抽搐,0,0,41023.5
U657,肉苁蓉,S103,言语迟钝,0,0,41023.5
U189,冬瓜皮,S314,频发耳聋,0,0,41023.5
U559,玫瑰花,S349,肾衰竭,0,0,41023.5
U627,牵牛子,S172,肝脾肿大,0,0,41023.5
U628,前胡,S161,肥胖,0,0,41023.5
U559,玫瑰花,S335,色觉异常,0,0,41023.5
U623,千金子,S159,法定盲,0,0,41023.5
U180,地榆,S145,短暂性健忘症,0,0,41023.5
U180,地榆,S144,毒血症,0,0,41023.5
U234,佛手,S246,精神障碍/智力缺陷,0,0,41023.5
U234,佛手,S252,咖啡斑,0,0,41023.5
U623,千金子,S150,耳聋，失聪,0,0,41023.5
U544,蔓荆子,S314,频发耳聋,0,0,41023.5
U234,佛手,S279,面部肌肉无力/面下垂,0,0,41023.5
U544,蔓荆子,S313,贫血,0,0,41023.5
U180,地榆,S142,低血糖,0,0,41023.5
U234,佛手,S291,凝血,0,0,41023.5
U623,千金子,S147,多毛症,0,0,41023.5
U234,佛手,S297,皮肤充血,0,0,41023.5
U623,千金子,S145,短暂性健忘症,0,0,41023.5
U234,佛手,S30,关节不利,0,0,41023.5
U527,麻黄,S445,学习障碍,0,0,41023.5
U682,沙苑子,S114,肢体震颤,0,0,41023.5
U694,山楂,S214,肌肉萎缩,0,0,41023.5
U180,地榆,S128,肠炎,0,0,41023.5
U527,麻黄,S456,鸭步步态,0,0,41023.5
U544,蔓荆子,S260,快感缺乏,0,0,41023.5
U527,麻黄,S464,眼部肌肉麻痹,0,0,41023.5
U544,蔓荆子,S246,精神障碍/智力缺陷,0,0,41023.5
U623,千金子,S161,肥胖,0,0,41023.5
U234,佛手,S217,肌张力障碍,0,0,41023.5
U180,地榆,S147,多毛症,0,0,41023.5
U180,地榆,S150,耳聋，失聪,0,0,41023.5
U180,地榆,S161,肥胖,0,0,41023.5
U527,麻黄,S44,记忆力下降,0,0,41023.5
U544,蔓荆子,S358,失用症，运动障碍,0,0,41023.5
U234,佛手,S145,短暂性健忘症,0,0,41023.5
U180,地榆,S159,法定盲,0,0,41023.5
U180,地榆,S158,发育性语言障碍,0,0,41023.5
U623,千金子,S185,高血压,0,0,41023.5
U234,佛手,S159,法定盲,0,0,41023.5
U234,佛手,S161,肥胖,0,0,41023.5
U234,佛手,S162,肥胖,0,0,41023.5
U623,千金子,S183,高钙尿症,0,0,41023.5
U234,佛手,S214,肌肉萎缩,0,0,41023.5
U623,千金子,S182,高丙种球蛋白血症,0,0,41023.5
U544,蔓荆子,S343,深肌腱反射降低,0,0,41023.5
U234,佛手,S182,高丙种球蛋白血症,0,0,41023.5
U234,佛手,S183,高钙尿症,0,0,41023.5
U544,蔓荆子,S335,色觉异常,0,0,41023.5
U623,千金子,S170,肝功能异常,0,0,41023.5
U234,佛手,S192,关节劳损,0,0,41023.5
U544,蔓荆子,S334,弱视,0,0,41023.5
U623,千金子,S162,肥胖,0,0,41023.5
U544,蔓荆子,S330,人格改变,0,0,41023.5
U234,佛手,S343,深肌腱反射降低,0,0,41023.5
U623,千金子,S138,蛋白尿,0,0,41023.5
U234,佛手,S346,神经性肌肉萎缩,0,0,41023.5
U234,佛手,S502,锥体束外综合征,0,0,41023.5
U544,蔓荆子,S150,耳聋，失聪,0,0,41023.5
U623,千金子,S102,言语不利,0,0,41023.5
U234,佛手,S464,眼部肌肉麻痹,0,0,41023.5
U502,龙眼肉,S350,肾衰竭,0,0,41023.5
U18,白果,S86,体重增加,0,0,41023.5
U234,佛手,S479,遗传性舞蹈病,0,0,41023.5
U544,蔓荆子,S15,多尿,0,0,41023.5
U527,麻黄,S502,锥体束外综合征,0,0,41023.5
U234,佛手,S498,智力障碍,0,0,41023.5
U544,蔓荆子,S147,多毛症,0,0,41023.5
U234,佛手,S503,锥体束征,0,0,41023.5
U544,蔓荆子,S158,发育性语言障碍,0,0,41023.5
U628,前胡,S86,体重增加,0,0,41023.5
U544,蔓荆子,S144,毒血症,0,0,41023.5
U628,前胡,S503,锥体束征,0,0,41023.5
U544,蔓荆子,S142,低血糖,0,0,41023.5
U694,山楂,S333,乳腺炎,0,0,41023.5
U527,麻黄,S503,锥体束征,0,0,41023.5
U544,蔓荆子,S114,肢体震颤,0,0,41023.5
U18,白果,S66,皮肤紫癜,0,0,41023.5
U628,前胡,S479,遗传性舞蹈病,0,0,41023.5
U502,龙眼肉,S380,特发性血小板减少性紫癜,0,0,41023.5
U234,佛手,S456,鸭步步态,0,0,41023.5
U502,龙眼肉,S349,肾衰竭,0,0,41023.5
U234,佛手,S349,肾衰竭,0,0,41023.5
U544,蔓荆子,S192,关节劳损,0,0,41023.5
U694,山楂,S246,精神障碍/智力缺陷,0,0,41023.5
U234,佛手,S355,失明,0,0,41023.5
U544,蔓荆子,S216,肌张力高,0,0,41023.5
U544,蔓荆子,S215,肌肉无力,0,0,41023.5
U234,佛手,S363,书写障碍,0,0,41023.5
U544,蔓荆子,S214,肌肉萎缩,0,0,41023.5
U682,沙苑子,S102,言语不利,0,0,41023.5
U180,地榆,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,41023.5
U694,山楂,S260,快感缺乏,0,0,41023.5
U502,龙眼肉,S335,色觉异常,0,0,41023.5
U623,千金子,S121,鼻炎,0,0,41023.5
U544,蔓荆子,S159,法定盲,0,0,41023.5
U234,佛手,S404,头发稀少,0,0,41023.5
U234,佛手,S42,活动不利,0,1,41023.5
U623,千金子,S120,鼻炎,0,0,41023.5
U694,山楂,S291,凝血,0,0,41023.5
U694,山楂,S297,皮肤充血,0,0,41023.5
U234,佛手,S431,协同失调,0,0,41023.5
U654,忍冬藤,S86,体重增加,0,0,41023.5
U527,麻黄,S498,智力障碍,0,0,41023.5
U694,山楂,S309,皮质性失明,0,0,41023.5
U694,山楂,S314,频发耳聋,0,0,41023.5
U623,千金子,S192,关节劳损,0,0,41023.5
U544,蔓荆子,S375,胎儿水肿,0,0,41023.5
U234,佛手,S120,鼻炎,0,0,41023.5
U240,浮萍,S30,关节不利,0,0,41023.5
U539,满山红,S102,言语不利,0,0,41023.5
U694,山楂,S120,鼻炎,0,0,41023.5
U623,千金子,S387,听力下降/听力减退,0,0,41023.5
U240,浮萍,S273,慢性进行性眼外肌麻痹,0,0,41023.5
U240,浮萍,S279,面部肌肉无力/面下垂,0,0,41023.5
U180,地榆,S330,人格改变,0,0,41023.5
U180,地榆,S33,关节肿胀,0,0,41023.5
U240,浮萍,S291,凝血,0,0,41023.5
U527,麻黄,S343,深肌腱反射降低,0,0,41023.5
U623,千金子,S375,胎儿水肿,0,0,41023.5
U623,千金子,S363,书写障碍,0,0,41023.5
U180,地榆,S343,深肌腱反射降低,0,0,41023.5
U527,麻黄,S346,神经性肌肉萎缩,0,0,41023.5
U682,沙苑子,S145,短暂性健忘症,0,0,41023.5
U544,蔓荆子,S96,小便失禁,0,0,41023.5
U694,山楂,S138,蛋白尿,0,0,41023.5
U682,沙苑子,S144,毒血症,0,0,41023.5
U527,麻黄,S350,肾衰竭,0,0,41023.5
U240,浮萍,S33,关节肿胀,0,0,41023.5
U623,千金子,S358,失用症，运动障碍,0,0,41023.5
U240,浮萍,S343,深肌腱反射降低,0,0,41023.5
U623,千金子,S350,肾衰竭,0,0,41023.5
U240,浮萍,S246,精神障碍/智力缺陷,0,0,41023.5
U240,浮萍,S221,急性肾衰竭,0,0,41023.5
U240,浮萍,S350,肾衰竭,0,0,41023.5
U180,地榆,S358,失用症，运动障碍,0,0,41023.5
U240,浮萍,S147,多毛症,0,0,41023.5
U240,浮萍,S15,多尿,0,0,41023.5
U180,地榆,S359,失用症/运用障碍,0,0,41023.5
U539,满山红,S142,低血糖,0,0,41023.5
U240,浮萍,S158,发育性语言障碍,0,0,41023.5
U240,浮萍,S159,法定盲,0,0,41023.5
U240,浮萍,S161,肥胖,0,0,41023.5
U240,浮萍,S162,肥胖,0,0,41023.5
U240,浮萍,S163,肺泡通气不足,0,0,41023.5
U623,千金子,S418,舞蹈病,0,0,41023.5
U240,浮萍,S170,肝功能异常,0,0,41023.5
U694,山楂,S112,肢体痛,0,1,41023.5
U240,浮萍,S177,感觉神经性耳聋,0,0,41023.5
U240,浮萍,S183,高钙尿症,0,0,41023.5
U240,浮萍,S185,高血压,0,0,41023.5
U180,地榆,S349,肾衰竭,0,0,41023.5
U539,满山红,S121,鼻炎,0,0,41023.5
U623,千金子,S408,网织红细胞增高,0,0,41023.5
U527,麻黄,S330,人格改变,0,0,41023.5
U539,满山红,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,41023.5
U240,浮萍,S215,肌肉无力,0,0,41023.5
U240,浮萍,S216,肌张力高,0,0,41023.5
U240,浮萍,S349,肾衰竭,0,0,41023.5
U240,浮萍,S358,失用症，运动障碍,0,0,41023.5
U544,蔓荆子,S388,听力障碍（耳蜗）,0,0,41023.5
U527,麻黄,S418,舞蹈病,0,0,41023.5
U694,山楂,S172,肝脾肿大,0,0,41023.5
U240,浮萍,S499,智障,0,0,41023.5
U502,龙眼肉,S313,贫血,0,0,41023.5
U180,地榆,S192,关节劳损,0,0,41023.5
U240,浮萍,S503,锥体束征,0,0,41023.5
U694,山楂,S182,高丙种球蛋白血症,0,0,41023.5
U623,千金子,S300,畏光,0,0,41023.5
U623,千金子,S30,关节不利,0,0,41023.5
U527,麻黄,S411,畏光,0,0,41023.5
U623,千金子,S291,凝血,0,0,41023.5
U180,地榆,S172,肝脾肿大,0,0,41023.5
U240,浮萍,S479,遗传性舞蹈病,0,0,41023.5
U623,千金子,S279,面部肌肉无力/面下垂,0,0,41023.5
U544,蔓荆子,S410,尾椎骨移位,0,0,41023.5
U544,蔓荆子,S404,头发稀少,0,0,41023.5
U623,千金子,S244,近端神经源性肌无力,0,0,41023.5
U527,麻黄,S428,小脑性共济失调,0,0,41023.5
U234,佛手,S111,肢软,0,1,41023.5
U623,千金子,S22,烦躁,0,0,41023.5
U682,沙苑子,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,41023.5
U544,蔓荆子,S39,幻觉,0,0,41023.5
U544,蔓荆子,S389,听力障碍（噪音诱发）,0,0,41023.5
U502,龙眼肉,S300,畏光,0,0,41023.5
U180,地榆,S215,肌肉无力,0,0,41023.5
U544,蔓荆子,S86,体重增加,0,0,41023.5
U240,浮萍,S418,舞蹈病,0,0,41023.5
U623,千金子,S349,肾衰竭,0,0,41023.5
U527,麻黄,S359,失用症/运用障碍,0,0,41023.5
U240,浮萍,S38,呼吸困难,0,0,41023.5
U527,麻黄,S387,听力下降/听力减退,0,0,41023.5
U240,浮萍,S387,听力下降/听力减退,0,0,41023.5
U502,龙眼肉,S291,凝血,0,0,41023.5
U544,蔓荆子,S503,锥体束征,0,0,41023.5
U544,蔓荆子,S502,锥体束外综合征,0,0,41023.5
U527,麻黄,S389,听力障碍（噪音诱发）,0,0,41023.5
U180,地榆,S291,凝血,0,0,41023.5
U180,地榆,S279,面部肌肉无力/面下垂,0,0,41023.5
U240,浮萍,S466,眼睑下垂,0,0,41023.5
U240,浮萍,S430,协调障碍,0,0,41023.5
U180,地榆,S260,快感缺乏,0,0,41023.5
U180,地榆,S252,咖啡斑,0,0,41023.5
U694,山楂,S150,耳聋，失聪,0,0,41023.5
U544,蔓荆子,S479,遗传性舞蹈病,0,0,41023.5
U240,浮萍,S445,学习障碍,0,0,41023.5
U682,沙苑子,S142,低血糖,0,0,41023.5
U623,千金子,S334,弱视,0,0,41023.5
U694,山楂,S161,肥胖,0,0,41023.5
U623,千金子,S330,人格改变,0,0,41023.5
U527,麻黄,S96,小便失禁,0,0,41023.5
U544,蔓荆子,S103,言语迟钝,0,0,41023.5
U538,麦芽,S96,小便失禁,0,1,41023.5
U292,蛤蚧,S25,浮肿,0,0,41023.5
U292,蛤蚧,S183,高钙尿症,0,0,41023.5
U292,蛤蚧,S185,高血压,0,0,41023.5
U58,北豆根,S183,高钙尿症,0,0,41023.5
U628,前胡,S279,面部肌肉无力/面下垂,0,0,41023.5
U292,蛤蚧,S214,肌肉萎缩,0,0,41023.5
U292,蛤蚧,S215,肌肉无力,0,0,41023.5
U538,麦芽,S182,高丙种球蛋白血症,0,0,41023.5
U58,北豆根,S190,沟通障碍,0,0,41023.5
U292,蛤蚧,S234,交替运动障碍,0,0,41023.5
U292,蛤蚧,S246,精神障碍/智力缺陷,0,0,41023.5
U292,蛤蚧,S252,咖啡斑,0,0,41023.5
U292,蛤蚧,S17,恶心,0,0,41023.5
U628,前胡,S246,精神障碍/智力缺陷,0,0,41023.5
U18,白果,S215,肌肉无力,0,0,41023.5
U538,麦芽,S163,肺泡通气不足,0,0,41023.5
U292,蛤蚧,S286,内收足,0,0,41023.5
U18,白果,S214,肌肉萎缩,0,0,41023.5
U538,麦芽,S161,肥胖,0,0,41023.5
U292,蛤蚧,S300,畏光,0,0,41023.5
U538,麦芽,S159,法定盲,0,0,41023.5
U58,北豆根,S192,关节劳损,0,0,41023.5
U292,蛤蚧,S314,频发耳聋,0,0,41023.5
U18,白果,S246,精神障碍/智力缺陷,0,0,41023.5
U58,北豆根,S182,高丙种球蛋白血症,0,0,41023.5
U292,蛤蚧,S325,躯干性共济失调,0,0,41023.5
U292,蛤蚧,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,41023.5
U45,百合,S96,小便失禁,0,0,41023.5
U538,麦芽,S282,脑积水的不良事件,0,0,41023.5
U292,蛤蚧,S02,半身不遂,0,0,41023.5
U538,麦芽,S279,面部肌肉无力/面下垂,0,0,41023.5
U538,麦芽,S252,咖啡斑,0,0,41023.5
U18,白果,S314,频发耳聋,0,0,41023.5
U538,麦芽,S221,急性肾衰竭,0,0,41023.5
U538,麦芽,S22,烦躁,0,1,41023.5
U628,前胡,S297,皮肤充血,0,0,41023.5
U292,蛤蚧,S114,肢体震颤,0,0,41023.5
U18,白果,S300,畏光,0,0,41023.5
U292,蛤蚧,S159,法定盲,0,0,41023.5
U18,白果,S30,关节不利,0,0,41023.5
U292,蛤蚧,S128,肠炎,0,0,41023.5
U694,山楂,S462,炎症,0,0,41023.5
U538,麦芽,S214,肌肉萎缩,0,0,41023.5
U18,白果,S291,凝血,0,0,41023.5
U292,蛤蚧,S145,短暂性健忘症,0,0,41023.5
U292,蛤蚧,S148,恶病质,0,0,41023.5
U292,蛤蚧,S150,耳聋，失聪,0,0,41023.5
U292,蛤蚧,S155,发育迟缓,0,0,41023.5
U18,白果,S279,面部肌肉无力/面下垂,0,0,41023.5
U18,白果,S192,关节劳损,0,0,41023.5
U538,麦芽,S15,多尿,0,0,41023.5
U58,北豆根,S163,肺泡通气不足,0,0,41023.5
U58,北豆根,S309,皮质性失明,0,0,41023.5
U18,白果,S147,多毛症,0,0,41023.5
U18,白果,S145,短暂性健忘症,0,0,41023.5
U292,蛤蚧,S464,眼部肌肉麻痹,0,0,41023.5
U18,白果,S128,肠炎,0,0,41023.5
U628,前胡,S214,肌肉萎缩,0,0,41023.5
U58,北豆根,S30,关节不利,0,0,41023.5
U292,蛤蚧,S498,智力障碍,0,0,41023.5
U18,白果,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,41023.5
U628,前胡,S192,关节劳损,0,0,41023.5
U292,蛤蚧,S502,锥体束外综合征,0,0,41023.5
U18,白果,S114,肢体震颤,0,0,41023.5
U306,合欢花,S86,体重增加,0,0,41023.5
U306,合欢花,S502,锥体束外综合征,0,0,41023.5
U654,忍冬藤,S418,舞蹈病,0,0,41023.5
U503,漏芦,S102,言语不利,0,0,41023.5
U503,漏芦,S103,言语迟钝,0,0,41023.5
U18,白果,S103,言语迟钝,0,0,41023.5
U628,前胡,S172,肝脾肿大,0,0,41023.5
U306,合欢花,S479,遗传性舞蹈病,0,0,41023.5
U292,蛤蚧,S96,小便失禁,0,0,41023.5
U654,忍冬藤,S404,头发稀少,0,0,41023.5
U628,前胡,S162,肥胖,0,0,41023.5
U292,蛤蚧,S446,学习障碍,0,0,41023.5
U292,蛤蚧,S443,嗅觉减退,0,0,41023.5
U538,麦芽,S145,短暂性健忘症,0,0,41023.5
U18,白果,S170,肝功能异常,0,0,41023.5
U538,麦芽,S144,毒血症,0,0,41023.5
U538,麦芽,S142,低血糖,0,0,41023.5
U538,麦芽,S138,蛋白尿,0,0,41023.5
U18,白果,S185,高血压,0,0,41023.5
U292,蛤蚧,S355,失明,0,0,41023.5
U292,蛤蚧,S358,失用症，运动障碍,0,0,41023.5
U18,白果,S182,高丙种球蛋白血症,0,0,41023.5
U292,蛤蚧,S360,湿疹性皮炎,0,0,41023.5
U538,麦芽,S119,鼻窦炎,0,0,41023.5
U694,山楂,S479,遗传性舞蹈病,0,0,41023.5
U538,麦芽,S115,Kearns-Sayre综合征（儿童期发病、进行性眼肌麻痹和色素性视网膜炎|心脏传导阻滞、脑脊液蛋白升高（通常>1g/L）和脑综合征）,0,0,41023.5
U18,白果,S15,多尿,0,0,41023.5
U538,麦芽,S112,肢体痛,0,1,41023.5
U18,白果,S169,腹膜炎,0,0,41023.5
U58,北豆根,S221,急性肾衰竭,0,0,41023.5
U502,龙眼肉,S62,呕吐,0,1,41023.5
U292,蛤蚧,S404,头发稀少,0,0,41023.5
U292,蛤蚧,S411,畏光,0,0,41023.5
U292,蛤蚧,S42,活动不利,0,0,41023.5
U292,蛤蚧,S422,下肢瘫痪,0,0,41023.5
U58,北豆根,S279,面部肌肉无力/面下垂,0,0,41023.5
U18,白果,S150,耳聋，失聪,0,0,41023.5
U18,白果,S327,全色盲症,0,0,41023.5
U45,百合,S86,体重增加,0,0,41023.5
U18,白果,S502,锥体束外综合征,0,0,41023.5
U45,百合,S246,精神障碍/智力缺陷,0,0,41023.5
U45,百合,S182,高丙种球蛋白血症,0,0,41023.5
U694,山楂,S349,肾衰竭,0,0,41023.5
U694,山楂,S350,肾衰竭,0,0,41023.5
U18,白果,S447,血管炎,0,0,41023.5
U538,麦芽,S466,眼睑下垂,0,0,41023.5
U538,麦芽,S456,鸭步步态,0,0,41023.5
U45,百合,S215,肌肉无力,0,0,41023.5
U45,百合,S216,肌张力高,0,0,41023.5
U58,北豆根,S138,蛋白尿,0,0,41023.5
U45,百合,S234,交替运动障碍,0,0,41023.5
U538,麦芽,S446,学习障碍,0,0,41023.5
U45,百合,S172,肝脾肿大,0,0,41023.5
U18,白果,S44,记忆力下降,0,0,41023.5
U538,麦芽,S437,心内膜炎,0,0,41023.5
U18,白果,S437,心内膜炎,0,0,41023.5
U538,麦芽,S428,小脑性共济失调,0,0,41023.5
U628,前胡,S404,头发稀少,0,0,41023.5
U58,北豆根,S142,低血糖,0,0,41023.5
U538,麦芽,S418,舞蹈病,0,0,41023.5
U45,百合,S313,贫血,0,0,41023.5
U502,龙眼肉,S411,畏光,0,0,41023.5
U628,前胡,S387,听力下降/听力减退,0,0,41023.5
U18,白果,S464,眼部肌肉麻痹,0,0,41023.5
U18,白果,S466,眼睑下垂,0,0,41023.5
U45,百合,S33,关节肿胀,0,0,41023.5
U18,白果,S479,遗传性舞蹈病,0,0,41023.5
U538,麦芽,S90,胃脘嘈杂,0,1,41023.5
U538,麦芽,S86,体重增加,0,0,41023.5
U45,百合,S103,言语迟钝,0,0,41023.5
U694,山楂,S343,深肌腱反射降低,0,0,41023.5
U45,百合,S112,肢体痛,0,1,41023.5
U45,百合,S114,肢体震颤,0,0,41023.5
U58,北豆根,S114,肢体震颤,0,0,41023.5
U45,百合,S119,鼻窦炎,0,0,41023.5
U502,龙眼肉,S397,痛觉,0,0,41023.5
U58,北豆根,S120,鼻炎,0,0,41023.5
U58,北豆根,S121,鼻炎,0,0,41023.5
U538,麦芽,S479,遗传性舞蹈病,0,0,41023.5
U45,百合,S145,短暂性健忘症,0,0,41023.5
U45,百合,S147,多毛症,0,0,41023.5
U628,前胡,S44,记忆力下降,0,0,41023.5
U45,百合,S15,多尿,0,0,41023.5
U45,百合,S150,耳聋，失聪,0,0,41023.5
U18,白果,S476,遗传性耳聋-色素性视网膜炎综合征1型,0,0,41023.5
U45,百合,S158,发育性语言障碍,0,0,41023.5
U58,北豆根,S125,不孕症，不育症,0,0,41023.5
U45,百合,S161,肥胖,0,0,41023.5
U45,百合,S163,肺泡通气不足,0,0,41023.5
U45,百合,S327,全色盲症,0,0,41023.5
U538,麦芽,S410,尾椎骨移位,0,0,41023.5
U58,北豆根,S162,肥胖,0,0,41023.5
U628,前胡,S349,肾衰竭,0,0,41023.5
U538,麦芽,S334,弱视,0,0,41023.5
U538,麦芽,S333,乳腺炎,0,0,41023.5
U538,麦芽,S330,人格改变,0,0,41023.5
U538,麦芽,S327,全色盲症,0,0,41023.5
U45,百合,S464,眼部肌肉麻痹,0,0,41023.5
U45,百合,S466,眼睑下垂,0,0,41023.5
U18,白果,S358,失用症，运动障碍,0,0,41023.5
U18,白果,S350,肾衰竭,0,0,41023.5
U18,白果,S349,肾衰竭,0,0,41023.5
U45,百合,S479,遗传性舞蹈病,0,0,41023.5
U45,百合,S483,饮食过量,0,0,41023.5
U538,麦芽,S343,深肌腱反射降低,0,0,41023.5
U45,百合,S499,智障,0,0,41023.5
U45,百合,S500,中枢性耳聋,0,0,41023.5
U628,前胡,S346,神经性肌肉萎缩,0,0,41023.5
U628,前胡,S343,深肌腱反射降低,0,0,41023.5
U654,忍冬藤,S464,眼部肌肉麻痹,0,0,41023.5
U628,前胡,S334,弱视,0,0,41023.5
U58,北豆根,S159,法定盲,0,0,41023.5
U538,麦芽,S309,皮质性失明,0,0,41023.5
U538,麦芽,S300,畏光,0,0,41023.5
U18,白果,S330,人格改变,0,0,41023.5
